sample	tool	mode	stage	started_at	finished_at	wall_seconds	user_seconds	sys_seconds	max_rss_gb	io_input_mb	io_output_mb	command	exit_code
cami_i_mc	squeezemeta	contigs	eval	2025-10-26T13:53:33Z	2025-10-26T13:53:44Z	10.780	9.760	1.010	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_mc --tool squeezemeta --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_mc/squeezemeta/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/contigs.fna --paf  --threads 8	0
cami_i_mc	megapath_nano	contigs	run	2025-10-26T13:53:44Z	2025-10-26T13:54:43Z	58.740	34.510	22.500	10.037	17.032	0.446	/mnt/HC_Volume_103721442/HYMET/bench/run_megapath_nano.sh --sample cami_i_mc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_mc/megapath_nano	0
cami_i_mc	megapath_nano	contigs	eval	2025-10-26T13:54:43Z	2025-10-26T13:54:54Z	11.170	10.100	1.060	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_mc --tool megapath_nano --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_mc/megapath_nano/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_mc/contigs.fna --paf  --threads 8	0
cami_i_hc	hymet	contigs	run	2025-10-26T13:54:54Z	2025-10-26T13:59:11Z	256.920	246.440	32.900	17.375	8.122	0.329	/mnt/HC_Volume_103721442/HYMET/bench/run_hymet.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/hymet	0
cami_i_hc	hymet	contigs	eval	2025-10-26T13:59:11Z	2025-10-26T13:59:30Z	19.060	21.400	2.660	1.107	0.006	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool hymet --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/hymet/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/hymet/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/hymet/resultados.paf --threads 8	0
cami_i_hc	kraken2	contigs	run	2025-10-26T13:59:30Z	2025-10-26T14:00:11Z	41.010	4.020	19.840	10.992	19.137	0.017	/mnt/HC_Volume_103721442/HYMET/bench/run_kraken2.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/kraken2	0
cami_i_hc	kraken2	contigs	eval	2025-10-26T14:00:11Z	2025-10-26T14:00:24Z	12.600	13.270	1.700	0.926	0.007	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool kraken2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/kraken2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/kraken2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_i_hc	centrifuge	contigs	run	2025-10-26T14:00:24Z	2025-10-26T14:01:18Z	53.660	69.960	2.470	0.786	0.978	0.006	/mnt/HC_Volume_103721442/HYMET/bench/run_centrifuge.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/centrifuge	0
cami_i_hc	centrifuge	contigs	eval	2025-10-26T14:01:18Z	2025-10-26T14:01:31Z	13.000	13.360	1.740	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool centrifuge --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/centrifuge/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/centrifuge/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_i_hc	ganon2	contigs	run	2025-10-26T14:01:31Z	2025-10-26T14:01:33Z	1.860	6.520	0.510	0.101	0.081	0.000	/mnt/HC_Volume_103721442/HYMET/bench/run_ganon2.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/ganon2	0
cami_i_hc	ganon2	contigs	eval	2025-10-26T14:01:33Z	2025-10-26T14:01:45Z	12.260	12.780	1.730	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool ganon2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/ganon2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/ganon2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_i_hc	viwrap	contigs	run	2025-10-26T14:01:45Z	2025-10-26T14:06:48Z	302.510	1344.190	70.630	18.378	0.471	0.685	/mnt/HC_Volume_103721442/HYMET/bench/run_viwrap.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/viwrap	0
cami_i_hc	viwrap	contigs	eval	2025-10-26T14:06:48Z	2025-10-26T14:06:58Z	10.800	9.740	1.060	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool viwrap --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/viwrap/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_i_hc	tama	contigs	run	2025-10-26T14:06:59Z	2025-10-26T14:07:51Z	52.010	26.040	21.120	9.648	19.303	0.036	/mnt/HC_Volume_103721442/HYMET/bench/run_tama.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/tama	0
cami_i_hc	tama	contigs	eval	2025-10-26T14:07:51Z	2025-10-26T14:08:01Z	10.300	9.280	1.020	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool tama --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/tama/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_i_hc	squeezemeta	contigs	run	2025-10-26T14:08:01Z	2025-10-26T14:08:02Z	0.840	0.600	0.240	0.019	0.000	0.257	/mnt/HC_Volume_103721442/HYMET/bench/run_squeezemeta.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/squeezemeta	0
cami_i_hc	squeezemeta	contigs	eval	2025-10-26T14:08:02Z	2025-10-26T14:08:13Z	10.710	9.630	1.070	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool squeezemeta --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/squeezemeta/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_i_hc	megapath_nano	contigs	run	2025-10-26T14:08:13Z	2025-10-26T14:09:13Z	60.290	30.360	22.770	10.610	16.889	0.438	/mnt/HC_Volume_103721442/HYMET/bench/run_megapath_nano.sh --sample cami_i_hc --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/megapath_nano	0
cami_i_hc	megapath_nano	contigs	eval	2025-10-26T14:09:13Z	2025-10-26T14:09:24Z	11.160	10.090	1.070	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_i_hc --tool megapath_nano --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_i_hc/megapath_nano/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_i_hc/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	hymet	contigs	run	2025-10-26T14:09:24Z	2025-10-26T14:13:08Z	223.940	214.630	26.630	17.362	0.289	0.291	/mnt/HC_Volume_103721442/HYMET/bench/run_hymet.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/hymet	0
cami_ii_mousegut	hymet	contigs	eval	2025-10-26T14:13:08Z	2025-10-26T14:13:27Z	18.660	21.260	2.650	1.152	0.006	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool hymet --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/hymet/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/hymet/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/hymet/resultados.paf --threads 8	0
cami_ii_mousegut	kraken2	contigs	run	2025-10-26T14:13:27Z	2025-10-26T14:14:09Z	42.360	3.040	19.690	10.912	18.973	0.015	/mnt/HC_Volume_103721442/HYMET/bench/run_kraken2.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/kraken2	0
cami_ii_mousegut	kraken2	contigs	eval	2025-10-26T14:14:09Z	2025-10-26T14:14:22Z	12.420	12.660	1.740	0.925	0.006	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool kraken2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/kraken2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/kraken2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	centrifuge	contigs	run	2025-10-26T14:14:22Z	2025-10-26T14:14:27Z	4.930	8.700	2.280	0.807	0.973	0.006	/mnt/HC_Volume_103721442/HYMET/bench/run_centrifuge.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/centrifuge	0
cami_ii_mousegut	centrifuge	contigs	eval	2025-10-26T14:14:27Z	2025-10-26T14:14:40Z	12.540	13.220	1.590	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool centrifuge --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/centrifuge/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/centrifuge/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	ganon2	contigs	run	2025-10-26T14:14:40Z	2025-10-26T14:14:41Z	1.610	5.050	0.500	0.101	0.081	0.001	/mnt/HC_Volume_103721442/HYMET/bench/run_ganon2.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/ganon2	0
cami_ii_mousegut	ganon2	contigs	eval	2025-10-26T14:14:41Z	2025-10-26T14:14:54Z	12.850	13.710	1.690	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool ganon2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/ganon2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/ganon2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	viwrap	contigs	run	2025-10-26T14:14:54Z	2025-10-26T14:19:50Z	296.010	1277.100	71.490	18.379	0.132	0.488	/mnt/HC_Volume_103721442/HYMET/bench/run_viwrap.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/viwrap	0
cami_ii_mousegut	viwrap	contigs	eval	2025-10-26T14:19:50Z	2025-10-26T14:20:01Z	10.880	9.890	0.990	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool viwrap --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/viwrap/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	tama	contigs	run	2025-10-26T14:20:01Z	2025-10-26T14:20:53Z	51.740	21.980	21.370	9.650	19.136	0.023	/mnt/HC_Volume_103721442/HYMET/bench/run_tama.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/tama	0
cami_ii_mousegut	tama	contigs	eval	2025-10-26T14:20:53Z	2025-10-26T14:21:04Z	10.870	9.790	1.070	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool tama --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/tama/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	squeezemeta	contigs	run	2025-10-26T14:21:04Z	2025-10-26T14:21:05Z	0.560	0.390	0.170	0.013	0.000	0.160	/mnt/HC_Volume_103721442/HYMET/bench/run_squeezemeta.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/squeezemeta	0
cami_ii_mousegut	squeezemeta	contigs	eval	2025-10-26T14:21:05Z	2025-10-26T14:21:15Z	10.890	9.850	1.040	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool squeezemeta --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/squeezemeta/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_mousegut	megapath_nano	contigs	run	2025-10-26T14:21:15Z	2025-10-26T14:22:15Z	59.350	24.580	22.440	9.821	16.738	0.345	/mnt/HC_Volume_103721442/HYMET/bench/run_megapath_nano.sh --sample cami_ii_mousegut --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/megapath_nano	0
cami_ii_mousegut	megapath_nano	contigs	eval	2025-10-26T14:22:15Z	2025-10-26T14:22:26Z	11.090	10.060	1.020	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_mousegut --tool megapath_nano --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_mousegut/megapath_nano/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_mousegut/contigs.fna --paf  --threads 8	0
cami_ii_marine	hymet	contigs	run	2025-10-26T14:22:26Z	2025-10-26T14:26:24Z	238.280	214.880	31.050	17.361	5.561	0.242	/mnt/HC_Volume_103721442/HYMET/bench/run_hymet.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/hymet	0
cami_ii_marine	hymet	contigs	eval	2025-10-26T14:26:24Z	2025-10-26T14:26:43Z	18.130	20.220	2.560	1.093	0.004	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool hymet --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/hymet/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/hymet/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/hymet/resultados.paf --threads 8	0
cami_ii_marine	kraken2	contigs	run	2025-10-26T14:26:43Z	2025-10-26T14:27:24Z	41.780	1.710	19.210	10.855	18.936	0.007	/mnt/HC_Volume_103721442/HYMET/bench/run_kraken2.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/kraken2	0
cami_ii_marine	kraken2	contigs	eval	2025-10-26T14:27:25Z	2025-10-26T14:27:37Z	12.620	13.260	1.740	0.925	0.005	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool kraken2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/kraken2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/kraken2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_marine	centrifuge	contigs	run	2025-10-26T14:27:37Z	2025-10-26T14:27:42Z	4.470	5.750	2.000	0.774	0.970	0.004	/mnt/HC_Volume_103721442/HYMET/bench/run_centrifuge.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/centrifuge	0
cami_ii_marine	centrifuge	contigs	eval	2025-10-26T14:27:42Z	2025-10-26T14:27:54Z	12.730	13.290	1.620	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool centrifuge --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/centrifuge/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/centrifuge/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_marine	ganon2	contigs	run	2025-10-26T14:27:54Z	2025-10-26T14:27:56Z	1.400	3.850	0.450	0.100	0.081	0.000	/mnt/HC_Volume_103721442/HYMET/bench/run_ganon2.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/ganon2	0
cami_ii_marine	ganon2	contigs	eval	2025-10-26T14:27:56Z	2025-10-26T14:28:08Z	12.090	12.520	1.730	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool ganon2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/ganon2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/ganon2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_marine	viwrap	contigs	run	2025-10-26T14:28:08Z	2025-10-26T14:31:54Z	226.270	1043.430	52.440	18.381	0.201	0.277	/mnt/HC_Volume_103721442/HYMET/bench/run_viwrap.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/viwrap	0
